time,text,userid,danmu_sn
49,簽,bao1127,18848818
49,簽啦哪次不簽,ax39732389,18850240
49,各位傘兵空降座標是3：02,J930814,19702495
50,簽,ap93617,18850060
50,簽,Shurong0521,18929441
50,該簽了各位,Easonwu517,19895129
52,簽,Gwa0126,18848257
52,330主席生日快樂,peijuchen,18858657
55,艾連葉卡生日快樂!!!!!,NorthRiver0,18861231
55,簽爆,kaojin8787,18959888
55,簽簽簽簽,Qwerty5487,19040880
60,簽,Lu960306,18845364
60,簽到,px50229,18846400
62,簽到,indwo0802,18843879
62,簽,seventeen92,18846794
62,簽,scott0717,18975383
65,距會考49天簽,RONTANG,18845397
65,我的武德,Mcgeelin,18846377
67,簽,qw47704020,18845820
69,簽,d123218030,18846151
70,簽,Ghukjgd12,18848961
72,簽,azhnjmsd,18994309
75,有人在意段考嗎,Brian48787,18850716
77,簽,a12552133,18849903
77,簽,frankyupig,18852911
77,A,Zpk0705,18913560
79,簽到,fafner175,18844261
79,簽爆,syun0818,18898433
79,簽,z0987620910,18934020
80,KKK 簽阿,kevyftv456,18850568
82,210401神作簽到,POWER40201,18880661
82,簽.,Uney9679,18885405
82,簽了啦,asasas45,19614515
83,來啦,japan1942,18852256
83,主席生日快樂,A21042671,18891622
84,三刷啦,Chyoubahamut,18858154
85,神作簽到,Rinlove5t,18845123
87,簽,kuanyu212,18846760
87,簽,open950902,19911873
90,週三段考來衝進句,Yuli0123,18856802
90,簽爆啦！,j7788466,18868536
90,簽,James520egg,18957703
90,簽,orange861206,19038165
92,127刷,djappleman,18939623
94,签,lizhecao,18869381
96,簽,ses910114,18846203
97,最後一集拉,NorthRiver0,18934675
104,mikeTu簽,Justin91411,18844147
104,簽,llanny123456,18846943
104,簽,racklancer,18849086
104,啊啊啊啊啊啊,M20060812,19273994
105,簽,Mcde0914,18848340
105,簽,Yiming0121,18932393
107,簽簽簽簽,knight0120,18851437
108,簽,Ac321aC12300,18846189
109,簽,Acc56027b83,18845557
109,簽,CherryRIN22,18848598
112,簽,n126809845,18846056
115,簽,qweasd585606,19372598
118,簽,tong7840,18872126
120,你各位阿 最後一集了 國歌給我好好唱!,a121472132,19305885
122,簽,m567hi,18848234
124,簽,Wayne09,18972924
124,大魔王簽！,EXSEXS,19734835
125,徹徹底底的結束,qwe15930,18848971
125,簽,lalala2626,19049899
126,完結灑花,EDG8756,18854171
130,歷史留名簽一波,ttppa0613,18845661
130,簽,a777888900,18847864
130,花蓮空空簽,h36361212,18848691
130,簽,leogj94,18860619
132,簽,pozey,18851992
132,簽,william457,18900248
134,簽,jedzo,18850578
135,簽～～,psv150221314,18844868
135,簽,jkjkjkwe66,18893054
136,段考拜拜,ehhh921112,18845155
144,我不寫作業勒,night60628,18845342
153,韓吉初四了!!!,Ciaociao0129,18886590
154,簽啦！,ll1333789,19028475
155,簽啦,a1008729,18853040
155,簽,Brokei0925,18880455
156,簽,asdzxc2988,18848021
160,沒想到這是最後一集,TERRY0725,18982052
165,"不不
",callyour1214,18850303
165,緬甸加油！！,abab4505,18850604
171,兵長ＱＡＱ,P93817ss,18922835
175,簽,abc8333970,18971621
175,兵長QQ,davidddd,19385988
180,我踏马直接献出心脏,wb0615,19141146
201,菜雞才說打雷,danny960175,18844042
202,簽!!!!!!!,Qooh2021,18848872
210,熱熱熱,leogj94,18860632
212,明明就說2021年冬季,S960124Scott,18846747
217,17歲的蘇冠憲,iven1106,18849441
218,這邊弗洛克好可愛,maple32745,18843790
220,官方說part2明年一月出ㄛ～,amy41314020,18843844
220,二刷,hanabi0408,18909181
223,不行啊啊啊啊啊啊,mini1050214,19421635
223,老公QQQ,peggy0039,19866013
230,第N刷,kjsh098183,18860073
231,寶貝老公qqqqq,blackcat9456,19109130
245,台灣獨立！,cat4820,18979213
255,簽,Terrence9418,18857758
259,兵長要躺草叢半年了,maggiele,18846736
260,后半部分什么时候更新啊~~~,qianniao0810,19351252
275,韓吉跟發光的斗篷好美哦,zoe6032477,18850163
278,簽～～～～,tong7840,18872130
278,QQQQQQQQQQQQQQQ,mini1050214,19421636
282,下雨沒有倒背槍?,seiran60729,18846850
287,漢吉發現兵長的時候兵長大概已經乾掉ㄌ,fay585858,18857213
301,兵長阿~,lovehappyh,18847764
301,掰餔,joeayx20,18854290
313,垃圾垃圾垃圾垃圾垃圾垃圾垃圾垃圾垃圾垃圾,grand69,18883825
315,師爺 屁股在樹上 不疼了,M946687,18850118
321,聊天室都是&帥哥,callyour1214,18850308
332,1000000000000000000000000000刷,Heatshock,19446318
335,Dio你的身體呢？,Chime8801,18856546
337,馬：幹,Aa9541272,19867858
341,兵長qwq,z16681641,19515762
345,是泡爛 不是乾掉,petrachen,19294366
349,漫畫黨 閉嘴不要據透欸,alf20819,18848883
352,><冰長,hanabi0408,18909184
360,2021冬季哦 應該是12月,peijuchen,18849237
362,乙武洋匡,Aaaa11189,18873176
366,士克,MaybeRabbit,18895957
376,馬還活著 太好了QQ,Juuuuu1005,18844575
376,不,Lukuiyi,18992390
399,法比歐,oeashh,18848426
400,現在晚上9:03我不複習啦JOJO,Ycc20008,18848386
400,你喜歡花嗎?,ehrgy101,18949268
401,臭原神,stu099038,18848013
402,甜甜花,ga2006093175,18846491
405,太扯了！上半部都沒事喔,TERRY0725,18982067
430,吉克 我先先絕育計畫了 下半身不見了,z2255886z,18852353
465,查埔人千萬母湯剩一隻嘴,lolipop3131,18847903
465,靜香啊,uio60809,18989949
468,艾主席生日快樂🎊💕,fairy1999107,18866604
473,被歐比王砍爆的安納金,yohoho527,18846022
488,\|/,linwaiti,18863796
492,DA,fr75520,18846577
535,尤彌爾,callyour1214,18850313
537,我期待的祖奶奶,NorthRiver0,18934693
542,砍頭屁啦你夢到的喔,mialin520,18857290
544,尤彌爾怎能在這？,Ice511057,18907740
545,阿祖,coollonger,18852159
546,天啊子安,lingpiangu,18860243
550,始祖!,NorthRiver0,18861249
589,QQ,yen081577,18849818
596,我還以為會是13瓣,tb411150,18845066
639,zzzz,iven1106,18849453
645,簽,m567hi,18848262
650,看到這邊我真的忍不住了先去補漫畫QAQ,sean8,19727948
662,哈,Lukuiyi,18992400
671,嘿嘿,tn00234634,19145740
675,艾倫派來的,Neko0905199,19138285
701,是士克誒www,winco2018,18844477
710,那隻是有胸還是那是贅肉ww,MSLINmslin,18896380
714,這是調查兵團的誰...??,sf250029552,18845434
719,吃掉就神作,a89677467,18857399
735,都炸成這樣還能召喚阿？,TERRY0725,19013526
738,吉克表示:我的出身就是個錯誤,ja5137082,19835236
742,妳各位的肚子,justin1120w,19528047
746,這應該是尤彌爾的化身,fay585858,18857234
765,田聖傑巨人,K123392038,18894667
770,這隻不是吉克叫的喔 比較可能是始祖尤彌爾,A45391714,18855957
779,吉克之前拿去丟兵長的那隻巨人,a31082275,18844064
793,吉克變士古了,henrynono8,19592145
798,打回娘胎,b0925206995,18847530
805,每次你跟你媽頂嘴吵架時她的內心OS,z0970656374,18930967
810,亞蘭德隆,kuo111224,18961074
817,沒有了就堆回來,hugoccw123,18851897
821,在吃飯...,JasonChen87,18855241
822,李奧納多皮卡丘的 神鬼獵人 也有這招,ccsusu127,19174451
825,吉克表示：要是我沒出生就好了(塞回肚子),kjsh098183,18850804
836,胎內回歸 這麼重口喔,o1234670,18908316
841,majaja,LeafStay,18849335
841,歐,a11151126,19392331
845,袋鼠🦘,CrisChen,18848739
846,放進胃裡慢慢消化,Dino112358ww,18849216
847,wtf,cassie1213,19534108
849,我現在真想把你塞回肚子裡,abc123939735,18846718
850,有這樣直接塞到胃裡的奇行種？,freshman17,18847861
850,炸回娘胎,amy325833,19245955
859,反出生主義,huooyy,18846525
871,注意這隻巨人是被丟出去那隻,lunaffer,18844680
874,回到母體,achi0713,18847016
879,為什麼我要在吃飯看這個ಠ_ʖಠ,samsam941207,19062804
880,吉吉國王好可愛,callyour1214,18850323
880,啦啦啦啦啦哩啦啦哩哩啦,q830219,19843336
885,拉拉拉拉拉拉拉拉拉拉拉拉拉拉拉拉,pour33142GX,18883758
886,啦啦啦啦啦,r12761276,18848392
887,無尾熊,iven1106,18849466
888,可憐 要在肚子裡待到冬天才能出來QQ,gn00324893,18849065
888,蛤？？塞肚子！！,QwQooplk,18936862
890,LinJeng2021/03/29,linjeng1127,18848266
890,LinJeng2021.03.29,linjeng1127,18848285
890,陰樂起,l2055212793,18899331
893,老師!有人公然放毒!!!,Yun0914XD,18848911
897,陰樂,l2055212793,18899332
898,啦啦啦啦啊啦啦啦啦啦啦啦啦啦啦啦啦啦啦啦,zgjh970222,18972598
901,啦哩哩哩啦,bbb114514,18844984
902,啦啦啦啦啦哩啦 啦啦啦啦啦啦啦啦,aaa0417,18849030
909,你各位阿 最後一次啦 拉起來阿！！！！,kuo78925,18849218
910,預備唱起來！,frey102039,18845802
910,最後一次也要啦啦啦啦啦啦啦啦啦啦啦啦啦啦,EXSEXS,19734841
911,國歌預備,uokoo0909,18845467
913,預備 唱國歌,fay585858,18857249
916,轉生囉,s0983760773,18845667
917,啊拉拉拉拉拉拉,jerry4443H,18885859
919,座標2:55,JG94Piao,18845954
920,啦啦啦啦啦啦啦啦啦啦啦啦啦啦啦啦啦啦啦,chenxuexu,19731429
921,啦啦啦啦啦啦啦啦啦啦啦,sm787878,19016984
925,啦啦啦啦啦啦啦啦啦啦啦啦啦啦啦啦啦啦啦,mnhuang0218,18911144
934,拉拉哩拉拉哩哩拉哩拉拉哩拉拉拉,vision95678,19738629
935,拉拉拉拉拉拉,W60716,18845245
935,啦啦啦啦啦啦啦啦啦啦啦,Edgehu0718,18845445
935,啦啦啦啦啦啦啦啦啦啦啦啦啦啦,scott0919,18845476
935,啦啦啦啦啦啦啦啦啦啦啦啦啦啦啦啦啦啦啦啦,sadhappygood,18857038
935,各位粉絲們!喊出來吧!啦啦啦啦啦,Waughson,18859088
937,啦啦啦啦啦,JMSandy,19778407
938,啦啦啦啦啦啦啦,hank20051005,18850389
938,啦啦啦啦啦哩啊啦哩哩哩啊,irene0618,18897856
938,啦啦啦啦啦 哩拉 搜啦哩哩哩啦,Tim08140211,19792831
939,拉拉拉拉拉拉拉拉拉拉拉拉拉拉拉,s9342021,18843894
939,啦啦啦啦,Dino112358ww,18849220
940,啦啦啦啦啦啦啦啦啦阿拉,A970129,18845174
940,啦啦啦啦啦啦啦,AA104007,18845842
940,啦啦啦啦啦啦啦啦啦,AsunaAlice,18848235
941,拉拉拉拉拉拉拉拉拉拉拉拉拉拉拉啦,henry81246,18908475
942,拉拉拉拉拉,davidddd,19386005
943,啦啦啦啦啦啦啦啦,tigerian94,18947815
944,啦啦啦啦啦啦啦啦啦啦啦啦啦,ylin0069,18943693
945,拉拉拉拉拉拉,S88896060,18845078
945,啦啦啦啦啦,iclod0928,18848921
946,拉拉拉啊拉拉拉拉拉拉拉,a70222,18848049
947,你指尖躍動的電光 是我此生不滅的信仰,loki129,18979236
948,啦啦啦啦啦哩啦啦哩哩哩啦啦啦啦啦啦啦啦啦,zgjh970222,18972609
949,Teddy4/1  22:27簽到,k668811,18886780
950,了啦啦啦啦啦啦了啦啦啦啦啦啦啦了啦,shan950720,18847266
950,啦啦啦啦啦啦啦啦啦啦啦啦啦啦啦啦啦啦,stormek0223,18884420
950,拉拉拉拉拉拉拉拉拉拉拉拉拉拉拉拉拉拉拉,Ray46489965,19735449
950,啦啦啦啦 啦哩啦 喇哩哩哩啦 喇哩喇 啦啦,WinnieMifan,19875090
951,啦啦啦啦啦啦啦啦蓝,PETER1882,18849544
954,拉拉拉拉拉,steven0987,18846081
954,拉拉拉拉拉拉拉拉拉,qwop195641,18847640
954,啦啦啦,A1BCD,18861149
955,啦啦啦啦啦啦啦啦啦啦啦啦啦啦啦啦啦啦,a37673591,18860747
956,拉哩拉哩拉哩哩哩哩拉,yanagi6,18850147
956,啦啦啦啦啦哩啦啦哩哩哩啦,A1BCD,18861155
956,啦啦啦啦啦啦啦啦啦啦啦啦啦啦啦啦啦啦啦,q35g6j7,19032377
958,啦啦啦啦啦哩啦啦哩哩哩啦,zgjh970222,18898209
958,啦啦啦啦哩 啦啦里哩哩勒哩啦,rrrwww0428,19899425
959,ㄌ阿拉拉拉拉拉拉阿拉拉拉拉阿拉阿,ytshih0111,18845563
959,啦哩哩哩啦,orpeter2266,18874135
960,拉拉拉拉拉拉拉拉拉,a56662aa,19202904
960,拉拉拉拉,bbtlolipop,19897086
961,啦啦哩啦，啦啦哩哩哩啦,W60716,18845250
962,拉里拉里拉里拉里拉里拉里拉里拉里拉,Zhisheng2869,18847998
962,拉拉拉拉拉,kitty022620,18851140
965,lalalalalalalalalalalala,l0916597459,18851403
967,啦啦啦啦啦啦啦,wasd098711,18948933
968,啦啦啦哩啦啦哩哩啦,SileNcE0326y,18844067
968,拉拉拉拉拉拉拉拉拉,bao1127,18848850
968,啦啦啦啦啦啦啦啦啦,a20200320,18856368
968,最後的啦啦啦了各未,NorthRiver0,18861266
970,簽！！！💓,connieth4126,18845512
970,啦啦啦啦啦啦啦啦 空降的打下來,h36361212,18848725
970,啦啦啦啦啦啦啦啦啦啦啦啦啦啦啦,Along960103,18901229
971,啦哩哩哩啦,Shygo1024,18845822
971,啦啦啦啦啦啦啦啦啦,frankyupig,18852918
973,拉拉拉拉拉拉拉拉,Zhoue1071208,18846401
974,啦啦啦啦啦哩哩哩哩哩啦,Wenchun0731,19771744
974,哩啦啦啦啦啦啦哩哩哩哩哩,Easonwu517,19895165
975,啦啦啦啦啦啦啦,paul24881,18877299
975,啦啦啦啦啊啦啦啦啦啦啦啦啦啦啦啦啦了,ivy940630,18886032
976,啦哩哩哩拉,midori2409,18844033
979,啦啦啦哩啦啦哩哩啦啦啦啦,SileNcE0326y,18844074
979,啦啦啦啦啦啦啦啦啦啦啦啦,b26621049,18848991
980,Lalalalalalalalalala,a27018375,18843828
980,啦哩啦啦搜啦哩哩哩啦,zoey1106,18847585
982,啦啦啦啦啦啦拉拉,Mom1234678,18859629
983,最後的啦哩啦啦哩哩哩啦,antonia0818,18848482
990,啦啦哩啦啦啦啦啦啦啦,yhsss,18846284
990,啦啦裡啦啦哩哩哩啦,celinehu567,18848583
990,啦啦哩啦啦啦哩哩哩啦,jas951003,19741105
992,啦哩哩哩啦,jesse3912,18848631
993,拉拉李麗麗拉拉拉拉,wasd098711,18948937
993,說龍的到底是想強調啥 一直重複==,Nick0313,19529082
995,啦啦啦啦啦,SmiLe77499,18850806
995,現在不喊要等半年了 還不啦爆,yuwen0503,18999164
996,啦啦啦啦啦啦啦,pongjohn,19522352
997,啦啦啦啦啦哩啦哩啦啦啦啦啦,hank20051005,18850394
997,LA力LA小叮噹,scf0309,19225943
998,拉拉哩拉拉拉拉哩哩拉 拉拉哩,owen0707,19797045
1000,啦哩啦啦哩哩哩啦,s0981188585,19038990
1001,啦啦啦啦啦啦啦哩哩哩啦,knight0120,18851450
1002,拉拉拉拉拉哩拉,a2640557,18847637
1003,啦啦啦哩啦啦~,Zha1324578,18854249
1004,啦哩哩哩啦,singuouo666,18921124
1005,啦啦啦啦啦啦啦啦,a1008729,18853047
1005,Lalalalalalalalalala,msheep1998,18856159
1005,皮克我老婆❤️,guoliangfu,18860471
1005,啦啦啦啦啦,p224688p,19398535
1006,啦哩哩哩啦,samsam941207,19062813
1007,啦哩啦啦啦哩哩哩啦,jimmy2323232,18880995
1010,啦哩啦啦哩啦哩哩啦,a20200320,18856374
1010,啦哩哩啦哩哩啦 啦啦啦啦哩啦啦啦哩啦,stormek0223,18884424
1013,啦哩啦啦哩哩啦,C072250,18900928
1014,啦哩哩哩哩,xbcking1,18889891
1015,哩哩啦哩啦啦哩哩哩啦,q830219,19843349
1016,拉拉啦啦啦啊啦啦啦,boom60518,18870941
1022,啦啦啦啦啦啦啦啦啦,XELA6918,18906680
1024,向上國中菜博魚很帥,fonta1214,18845993
1024,拉拉拉拉拉拉拉拉,tammk8523,18859680
1025,啦啦啦哩啦啦,Skateboy203,18888481
1025,LALALALALA,abc98030,18900443
1025,拉拉拉拉拉拉拉拉拉拉拉拉,cc19991104,19151383
1025,啦哩啦啦啦啦哩啦,Sally0314,19741322
1026,啦啦啦啦啦啦啦啦啦啦啦啦啦啦啦啦啦啦啦啦,Badkind,18915226
1026,啦啦啦啦啦啦啦啦啦啦啦啦啦啦啦啦,ab33154829,19632743
1029,啦啦啦啦啦啦啦啦啦啦啦啦啦啦啦,allen9413,18847459
1029,不是這集完結，應該是分開放送,gaga3347,18915098
1030,啦啦啦啦啊啦啦啦啦啊,Willho1111,18849977
1030,哩哩啦啦哩哩啦啦啦啦啦,A131178927O,18896201
1030,啦啦啦啦啦啦啦啦,sm787878,19016990
1030,啦啦啦啦啦啦啦啦啦啦啦,natasha0412,19314270
1033,拉哩拉拉哩哩哩拉,ZZ911019,18874063
1035,動畫黨一定覺得剛剛那幕很獵奇,lingpiangu,18860284
1035,最後的啦啦啦啦啦,ivan20001031,19110592
1037,啦啦啦啦啦啦哩哩啦啦哩,sukti0509,19070592
1040,啦哩哩哩啦,TinkerBell69,18884839
1041,拉拉拉拉拉拉,tryl7423,19861215
1044,啦啦啦啦啦啦啦啦,a87871122,18880607
1045,啦啦啦啦啦啦啊啦啦啦啦啦啦啦啦,penny422,18845335
1046,拉拉拉拉拉,MSLINmslin,18896387
1047,啦 啦 啦 啦 啦 啦 啦 啦 啦 啦 拉˙,aaaaadelina,19602286
1049,拉哩拉 拉哩哩哩哩拉,linkin5656,18871589
1050,啦哩哩哩啦,zz710814,19911241
1051,啊拉拉拉哈哈哈,asd33751135,18851010
1051,啦哩啦哩啦,bread10k,19451820
1053,拉 拉拉,aa20060510,18847993
1053,lalalalalalalalalalalalalalalala,a2016123720,19083737
1055,啦啦啦啦啦～哩啦哩哩啦～～,psv150221314,18844877
1057,簽,hanktyop224,18848799
1062,王維最愛偷吃大便了,zxcb1,18885846
1063,士克,winco2018,18844474
1064,拉拉拉拉啦拉哩啦啦哩哩哩啦,l0916597459,18851409
1064,最後的啦哩哩拉上線啦,NorthRiver0,18934706
1065,伊巴巴欸嗎 伊巴巴欸嗎 嗚蘇啦伊巴巴欸嗎,Jerry415263,18847482
1065,啦哩哩哩啦,fairy1999107,18866542
1065,拉哩哩哩拉,bonniepeng,18873973
1066,拉哩哩哩拉\,derry1128,18855045
1066,1212121212121212,Lukuiyi,18992424
1069,啦啦啦啦哈哈哈,qwert654892,18850892
1071,簽,busyuan,18843582
1073,最後的啦啦啦,NorthRiver0,18861269
1074,啦啦啦啦,Kevins50105,18845653
1075,拉哩哩哩拉,tz02,18845281
1075,lalalalalalala,gamet0318,18848585
1075,啦啦啦啦啦啦啦,hansen1117,19064831
1075,拉希拉希拉希拉希,davidddd,19386009
1082,拉拉拉拉拉,jerry092121,18900030
1083,拉拉拉拉拉拉拉拉,Nick0313,19529083
1085,laaaa,ZAI241,19773816
1086,啦哩哩哩啦！,sty20040914,18857175
1087,拉拉,syun0818,18898452
1087,拉拉拉拉拉拉,scott0717,18975413
1087,喇舌喇舌拉拉拉拉拉,je7926,19064159
1089,拉拉拉拉拉拉哩哩哩拉拉拉,yjchen940307,18851463
1090,大家愛拉屎,P3121222,18867513
1091,拉哩拉哩拉哩哩拉,JJwang1995,18884087
1092,拉拉拉哩拉,mayday0513,18874379
1095,前面士克笑死,Mh900126,18844643
1095,張博智好亮,h36361212,18848733
1096,啦啦啦哩啦啦哩哩啦啦啦啦哩啦啦哩哩啦,SileNcE0326y,18844070
1096,拉拉啦啦啦啦啦啦,bruce0945,18977700
1098,lalalalalalalalalalalalalalalalalalalalalalalala,aapp52046,18852383
1101,啦啦啦啦啦啦啦啦哩哩,a134679saa,18890182
1108,拉哩哩哩拉,birdperson10,18883877
1112,啦啦哩哩啦,s0810219,18909802
1115,啦啦啦啦,Oscar315049,18845463
1115,小丁丁丁噹,bblalalala,18846197
1117,拉哩拉拉拉拉哩哩拉,a2640557,18847641
1118,LALALALALALALLALALA,lighter1614,18860078
1119,現在不拉。就要等到冬季了，各位！！拉起來,jack20040829,18845817
1123,拉哩哩哩拉,muri,18843954
1123,拉拉哩拉拉哩哩哩拉,fish880315,18851347
1125,啦啦啦啦啦啦啦,j102710619,18844146
1131,底拉拉拉拉,chene9666,18885789
1134,可以去看老天鵝台灣版本,John911124,18859412
1135,laaaaaaaaaaaaaaa,aaaaadelina,19602296
1136,拉哩哩哩拉,P93817ss,18922863
1139,拉哩哩哩哩啦？,callyour1214,18850332
1139,hihi,stu93252,19219317
1142,Ted簽 拉拉哩哩拉,b0978519879,18931933
1147,拉三小啦,Qboyyaaa,19365527
1151,最終版的OP了QQ,dwehone1207,18885385
1156,拉拉拉拉拉拉哩哩拉,croco411123,18966633
1157,啦起來~~~~~~~~~~~~~,Qooh2021,18848908
1157,啦啦啦啦啦,gh852963,19190516
1160,向艾主席敬禮,msheep1998,18856162
1163,國歌吟唱,NorthRiver0,18861274
1169,假幣我婆,N16658u24,18890854
1170,全體肅立！萊納請坐下,Vivian940504,18845495
1172,拉拉拉,hto9208119,18849821
1174,嘟嘟嘟嘟嘟嘟嘟嘟嘟嘟嘟嘟嘟嘟嘟嘟嘟嘟嘟嘟,evan0512866,18846771
1175,啦啦啦啦啦啦啦啦啦啦啦啦啦啦啦啦啦,welsonhsieh,19116439
1179,最後的拉哩哩哩拉,sean30349,18849840
1184,拉哩哩哩拉,hanktyop224,18848815
1189,啦啦啦啦,wendy940714,19014697
1194,全體起立,ps335416,18849133
1195,啦啦啦啦啦啦啦啦啦啦,jiminnee054,19881288
1196,拉拉拉拉拉拉拉拉,allex7712,19116831
1199,顏色越來越鮮豔!!!!!!!!!!!!!!!!!!!!!!!!!,asdfg33,18845042
1205,沒有變鮮艷，不要再吸粉了,vii411,19104389
1208,了啦阿啦啦,asd35987,18849146
1210,啦啦啦,z23630555,18849796
1210,this is my 拉屎沃,q830219,19843385
1212,有嗎?變鮮豔?,hanklmh,18852627
1214,拉拉拉拉拉拉拉拉拉拉拉,ss898989,18844796
1219,拉西拉西拉哩哩哩拉~~~~~~~~~~~~,vision95678,19738632
1220,啦啦啦啦啦啦,hansen1117,19064840
1220,拉哩哩拉哩,davidddd,19386014
1230,天哪居然有人會看上賈碧取 這眼光......,Lucian0113,19700196
1234,啦～哩啦啦啦啦哩哩哩啦！,tina091503,19081603
1235,啦啦啦哩啦,hank85923,18858482
1259,拉拉拉拉,hanktyop224,18848821
1266,德國的科學力是世界第一,gizmo3825,18887979
1269,啦啦啦啦啦啦,Dino112358ww,18849235
1270,啦啦啦啦啦,a37673591,18860761
1272,啦啦啦啦啦啦啦啦啦啦,xxreapercraf,18963595
1272,啦啦啦啦啦哩啦啦哩哩哩哩啦,bread10k,19451843
1273,啦啦啦啦啦哩啊啦哩哩哩啦,irene0618,18897873
1274,LALALALAALALALLA,HKer6uo,18844338
1274,拉哩拉拉哩哩拉  拉哩拉拉哩哩拉,unicorn9999,18846094
1274,拉拉拉拉拉拉拉拉拉拉拉拉拉拉拉,jenny181729,18888295
1275,卓加凡趕快去讀書好嗎,tim557253913,18851264
1275,每週閱兵(1/1)       幫補,Chime8801,18856564
1275,啦啦啦啦啦啦啦,stormek0223,18884427
1275,兵長qq,natasha1123,18939594
1277,拉哩哩哩拉,LN0429,18845788
1277,啦啦啦啦啦啦啦啦哩啦啦啦啦啦啦啦啦,zgjh970222,18972626
1278,拉拉哩拉拉哩哩哩拉,Alan940926,18901708
1279,武德充沛的一天,ehhh921112,18845176
1280,啦哩啦啦哩哩啦,kiwi151920,18849188
1281,拉拉拉拉~哩拉~拉哩哩哩拉~,firemtv,18882780
1285,啦啦哩啦 啦啦哩哩哩啦,W60716,18845261
1285,我國德意志世界第一,zz42859579,19177049
1288,每日德意志(1/1),ohhho18,18869812
1289,拉拉,P93817ss,18922869
1290,啦啦哩啦啦 啦啦哩哩哩啦,ray56890221,18851822
1290,啦哩哩哩啦,a35741258963,18885617
1291,啦哩啦啦啦哩哩哩啦,OUOZERO,18846408
1292,拉哩啦哩啦哩哩啦,cych01053,18950293
1293,拉拉拉拉,birdperson10,18883881
1294,啦哩哩哩啦~,orpeter2266,18874150
1297,拉拉拉拉拉哩哩哩拉,spicyvin65,19899470
1298,拉拉拉拉拉拉,Re950115,18847365
1299,拉拉拉拉 ㄚㄚㄚㄚㄚ,seal5678,19014981
1300,安靜啦你們,chengjun1126,18883721
1302,下次就換主體曲了QQ,fafner175,18844290
1304,啦啦啦啦啦啦啦啦啦啦啦啦,bmw40610,18892699
1304,啦啦啦啦啦,zgjh970222,18898219
1305,啦啦啦啦啦啦啦啦啦啦啦啦啦啦,sky0317,18886905
1308,DLALALALA,chene9666,18885793
1309,拉拉拉哩拉拉,derry1128,18855050
1312,啦起來！！！,Nothankme88,19299679
